img_name,img_label,rating
Xod15aXvrSPJrQ2SRGjADQ,food,2.0
S0v-JgouR4qlyHnh7sA6-A,food,3.5
dce_amiB4g2RgjeYUDNIdA,food,4.5
uz5WQgjLXQyPFNAyZsWgXQ,food,2.5
xfAFBVetSzoYXJ1s64dQwQ,food,4.0
t1rMrUPO5Wn1obBleOthLg,food,4.5
ILlCDODZx4_v-itN9hEC4Q,food,3.5
u7hnTzHi5HLvTY3kXVApAQ,food,4.0
534xKdRnkvd1SBqpyP68Ww,food,3.5
ao2OlE6uZhQJIMxBGGAIuA,food,4.5
9xAsTM3rjbaz_O1SbrV-MA,food,4.0
f3d8eb5lZHSzNDGm0Txj6A,food,3.5
E8fDRHQ_2jkk8cMdijPvUQ,food,2.5
YvTdSecSPw4iFPTS5vyeqQ,food,4.0
1OwJ_6p2dToB9qOxLQNajg,food,4.5
q1Gw60qxibdsTSWwisagoQ,food,3.0
wyxvWuVbG-WRGs7qV-Jcxw,food,4.5
VGqUrmDRuk99WnHglXlxfQ,food,4.5
uzrDo6zzQ3xYVvbVujrQQg,food,2.5
hNci8I_OPx-27C1I8AtCsA,food,1.5
NQQoPz85Z2UJB6Z2oxF5sQ,food,2.5
KaP8vo8iqXCRbW8KwmgZyQ,food,3.5
cLwD2BP9hwrCgHZ3PgQEUQ,food,3.0
anST6VUOIJXmL3_CcUzBYw,food,2.0
CUfLp7ZSgEBhElwDdWReow,food,3.5
Z_6lQCbBZ9uR8gFStra56Q,food,4.5
_7Qui6Nm6asUnNjnu3TjlQ,food,3.0
DrDxEcyTlVzeXSLDZNPouQ,food,4.5
LbzXlKow8XBDIIlmcMUe9A,food,2.5
LIdzsnkT2nkowoRoIzOWCw,food,4.0
XGnVz1GckrgYfLmN6cKFXA,food,4.0
3Fqkb2gNm-3yoSphzG-TnQ,food,4.0
eWTjY8A6ZFuS_uH2TevvzQ,food,4.0
J_ZT6_WwWpAYqvuMp0DMrw,food,4.5
j987FdWvzZFDAQ-kM-eTbQ,food,3.5
EISuxtZSPBTgn1e5QWVWiA,food,5.0
itlkKp3TwkaMLQkoRgiM6A,food,4.0
63SqpfrTwnAozPJt6Fh0EQ,food,4.5
Qh_RsYYz_jFITzDodTemug,food,4.0
ucKzU3jCA9pHt4Ga1808WQ,food,4.5
OVvZ9v-1LXg3h1TmOZ2xOw,food,4.5
FIyxCvXsXW5fT_womjsUzQ,food,3.5
pWYLssog2XZ5_mdiCzk1eg,food,4.0
-digS5fW5Mvk5L60iG78CA,food,3.5
4rYv6Y4N3peku9ACNCfYfg,food,4.0
WJxYG3Jhgq01FpBpJIV5Sg,food,4.0
JUGWrrpBzuw_iX_janXAHw,food,4.0
VavoInvOZbRdQwmJubbS5g,food,4.5
5VryE9U_kr-Dtu0n62pumw,food,4.0
QYBj-uajQCbmCrtSSLqd_Q,food,3.5
Sv4_aQz3JrcX5D20cX4BGg,food,3.5
IWu6zZqKTAktfSaCikj0ug,food,4.0
GGlPxIbT0XlcGwCkFkFRYA,food,3.5
lvVFfRrISabKVA-WfQo_pw,food,2.0
jZFYdYcyVQECfbDn5dP6Tg,food,3.0
Eh4b1lltdmAYOna-pNyRcg,food,5.0
Aqix7SBUEEhBursOWaWHRg,food,3.0
dFR3RfzkFd5b6F7leSq3_w,food,3.5
RSaiBRjVz3FpihlH2WfVEw,food,4.5
_Hy5dL0XrvBOhHltmOt5uQ,food,4.5
QJXY2_Xbu1AQnZBkd3-05A,food,4.0
nZtVN7weSxZMXEZaFEBjhQ,food,4.5
jbqo6bNv852s44SQYCrDqA,food,2.5
QUsVhABGGj5yIe6jVYMTaw,food,4.0
avdpYMNqvnW-Fegnqdqf6A,food,4.0
2ArnN2RJkdSRsiTfTdEK5A,food,4.0
HWpr-2xsKa51kmpznq6Xuw,food,3.5
lVM8UTiODiSYw33MQD66OQ,food,2.5
nBItOfmaZ7Frqz_W2fbGTw,food,3.5
fklENmcfh6Bb3G8qz5DBTQ,food,4.0
Vj1mxl11QFTA6ybMXIDg-Q,food,3.5
Q3FKHkrlim5jhrQE2cE6zw,food,3.5
17Lz12uXTREDEytdlMNSaQ,food,3.0
uNMuVcn7JoY0ab6cyc7Xng,food,4.0
43fAjF1umJdDFbUXar7AwQ,food,4.5
MdHjiaqWqnHbk2mCei7y0w,food,3.0
ZqVstg9iEe19A4wwfloOAw,food,2.0
ev2tFCk5rpdPIS5cAxz8QA,food,3.5
ZBz2Nnxhe1ERJLmJ0xxjKw,food,5.0
Td1-g6Nw2IVbGFlVzvCm0A,food,4.5
QPVjmzyDs0ZTZOr8ajM3tQ,food,4.0
nrRwUKMqeCJvw1nB8cPAmQ,food,3.5
gpML19eY2jtIuDfjoimovg,food,4.5
Pzro2_XATfYMK4m4ln-4Uw,food,1.5
z0OtsqP2Hy3nKngnfofLZA,food,4.0
QbGVC0TzHBp_qeazyKoHAA,food,4.0
BuGJCXQ8f3l7l86_D4hmzw,food,4.5
1SYjtPpxQEcqtxg-nfdyKg,food,4.0
Ch3D51WmFeH_betBWkvFZw,food,4.0
JPkeP8cSAfzXPTZUwWIqrw,food,4.0
zl2gCK_uaCjEbhdvgFeZ0g,food,3.5
ACyB1xy1tbVZUfSUq0bsBA,food,4.0
o0iVVi9H3tnwbLgm4G0dAA,food,4.5
yZFnhDG6A61zThT8TNpzYQ,food,3.0
FT49tgjpFH2RSbcf7My53Q,food,3.0
SfOLmbLECsfF17Yr_p-p4Q,food,4.0
7d8tbHr-Sn0pWm8QLm0wZA,food,4.0
px9P_6cbXihmNMcwgxQo7Q,food,4.5
gg9y87ly-PuWbLD_IfNYBA,food,4.0
ejAfr-k3X1GRmhfSuceFww,food,3.5
KgBXrJrCVYQYj75GfiPTwg,food,4.0
_CDhRGOy9_rVlaKTXplDVw,food,4.0
hCRQN7FHZLQtR3lrW1NwKg,food,4.5
14IyDRKSXqNWMJx9p5srUg,food,3.5
8OAa9KNAtnv1PxpY3skv6g,food,4.0
0R8tXLkV20SEpNNCmJ_HxA,food,4.0
NcV_ftGlj4z8bFtZBcHNFQ,food,3.5
a3ZkSAcn1O5-Ea4mtYT-7g,food,4.0
BfWRehthrtpfPC1x0BExEA,food,2.5
rqIc3azXDC6mdej8VhUFiA,food,3.5
rZgJOVSY6ByJrjK5626EKw,food,4.0
oU35rSaHuDzwn8ifk0BgKw,food,3.5
SgZ4dPkLb6vIrHF4i-FBgQ,food,4.0
g8-eETtOno2_m3QtGrxW3Q,food,4.5
94TmuwoXfmBGdmuOr3Oj4Q,food,2.0
oGdAu8XgDQF3t5ac6VTeWQ,food,4.0
nUJ_kjwZJxqEryDBAXU7KA,food,4.5
iMBXVkxwuPhNPm-0Mv5o_w,food,1.5
C-1uOUMQ_-J4cVuLJ_rEfQ,food,4.5
pr8aEgI3payIStQgLA_Bzw,food,4.0
poicluZbHvZKMEHb3VXdHA,food,4.5
3GZ-_gQVurIO3sGNZY8dLA,food,4.0
_Khrbi5fs7sElzZtUksgew,food,2.0
xW-Rnx2fmZzBx7Ij6iaLRw,food,3.0
YYZR0RWuXVvjfRePt0GfsQ,food,4.0
YtOpIBOo7-lzyWrMGe4QzA,food,4.5
VGbEO-edSnB93z9TctEK4A,food,4.0
zwKcYtLidiEsjJ-16Ubp1w,food,4.0
f8Kduciu1DLu-wM8H1KcEQ,food,4.0
FbSs6Way1gYFfnLVqmhq2w,food,4.0
KVGOcaML--dRjJWTBbC7iQ,food,3.0
4rfiskF0s2v0YKfmodx7dA,food,4.0
9Fgh58GXgCcpGyNmKsUJNQ,food,3.0
w-c6FghS2qOhAlO62WMUvA,food,4.5
timmqioh3VbUpzYg7kRg1A,food,3.5
a9u5ml0gMUy50ClKcdIkDQ,food,4.0
2-4ExgvP-AT4vOPLboAXCg,food,4.5
271sIWh2fq7Fw6Z5weicqg,food,3.5
q8vUw4bO2Qc3V-_UF7Q4pg,food,5.0
AeyNPzoJaBZ6mUHGp1MruA,food,4.5
B3eytJlzUpa2-lX8rJiNSQ,food,3.5
M7C3LVrwA2hJXZ5HdO_zZw,food,3.0
XPJmralX4pMp0SUPz7qQfQ,food,3.0
qkC37AdRlbJxy4OZbBcLgw,food,3.5
-xny2IkEnAMRrc9froxyHg,food,4.5
XYuxuus7D9hwNumi5VWbnw,food,3.5
GH-AM1_5paBIsPWSYIgFiA,food,4.0
KLxrkrugrp-qeNRPeCnAog,food,2.5
UzC19LftVTgc3vyh_LDUog,food,4.5
2M0I9-9osHKFQ5ILcZDO4w,food,4.0
-Frr70fHYKHLkERWqBuu8A,food,4.0
5jo5T1aWbkw9OmXCFnpdOw,food,4.0
s56OAL3c5qb-Yrur_X_QFQ,food,5.0
oo1gh_6k1QliTvjKNU9Z_Q,food,3.5
-YVr1whxMEDYuApZYVxSVg,food,4.0
0jpkj_eKEm1hH2dPj4DLpg,food,4.0
MxHOGrgvHDyRoQrir6imaQ,food,4.0
SzT1-ig-b_pZdxj1v6I9XA,food,3.0
ceptRht-YmM_cxaYn9NlIA,food,4.0
emOXh8VhuNJAmjpkqAmyHw,food,2.5
PPmp9FHdEjapUx-6enQlPQ,food,4.5
MLmf7Sg7gKe3q5QqXDj3iA,food,4.5
mRzEXVtQH8RI-TjyTfRCoQ,food,4.5
UhkPwDxX2lmxswPYX_UNxg,food,5.0
lMKBJmGRpmJPwC4Ft3tXzg,food,4.0
9JVCKDGa5TQ1ykaAoyx9KA,food,4.0
4GhPYJMzwmNKCxtAce4X9w,food,4.0
ymuEnJHpsAxb3G7JclRM4Q,food,4.0
aBJlhtmOaL2F_gXl7Gg3pw,food,3.5
DNgJgzJlXKJD0Xv2SqyWcQ,food,4.0
LFrGOPC9QoC9KHfVqiqGcw,food,3.0
IrgpvhM5scT_6d6pAuBGig,food,4.0
Wj5MeCy3yHmxL-YOkERWeA,food,3.0
TelwfZRyTmBsHJmJ1UJn7g,food,4.0
H_B_9FbUgdf4lntNSaRLPw,food,4.0
7YooXkCyq8xi4ANG8mz77Q,food,4.0
dDnLcpbrLq_Vq96xf-gUTg,food,4.0
4Wx2a-3rA8X_lAzMtSND4Q,food,3.0
HP9x466JDv9kIEt2UztZzw,food,3.0
tLAFx1r8GR2ce4BScJQ39A,food,4.5
g0VAafD5uIHezYWhbTapPA,food,4.5
OKTrImUKJck2_HwWQpIzJw,food,4.0
elkW9_e2l7tmQaDWqMOmRg,food,4.0
v1KIe33tdAfMtbYzoyVCaQ,food,3.5
jIEC3W_9ErqnXsw-pjL-pg,food,4.0
l5306hQxcCVT2XyglQH3iw,food,4.0
YQXliNU-oZREvaAyVCuLdw,food,4.0
kLyCLPQRhbIX2z1fQepPlQ,food,4.5
wfOBsQEBo9qIgoOG0xdpdQ,food,3.5
AQnyIJH_GXVHYwY4eoZZxw,food,3.5
lRysLtDIWrRFaCAvCzbTbw,food,3.5
she6qJOHxXR6DsDi_ryDcQ,food,4.0
QHzh_siI-97_Hankz_2oUw,food,3.5
615DFiiXKIFOip0t2Ydm4Q,food,3.5
PHEszkSB1YR2q_7GVe1Idg,food,4.0
88sATabMWPKt6Dzn7FzIig,food,4.5
AVuS0vRVP8zyPCICgG4LXA,food,3.5
yc7MP0JF43nrpL3e4RWe5g,food,4.0
2Jyo_tViQJmg6o7FUKkVsw,food,3.0
8QjSOM7IunLQBomuGarCjQ,food,3.0
KZ_2ep8bspGQFIqNjMDu_Q,food,3.5
PrpNR1VWLgHJKYwKWplRog,food,4.0
u2NGKvObzz93FELBCgyJcQ,food,3.0
QMwYhGR_8zLaaUCLAdugGg,food,4.0
FTAlfarqWFqqbo8RG4nyTw,food,4.0
ebkGZJJzRwdQRw6TOYBAfw,food,4.0
jImuT-tU0-V7dxkG72sTKQ,food,4.0
Hdsz5M0BiJZhPJKKAPyofA,food,4.0
AlFhixaez-gHKOADPw0tIQ,food,3.5
owTAsxDvK7P2pihSHWQ0Mg,food,3.5
5nhboW_kwPt8QScZLnhsPQ,food,4.0
iyi5AZ56si18VU_vuH-DcQ,food,1.5
FcYFlrf2U-uQjNbCtSzlCA,food,4.0
lyzgiTGewNmMwOYAPdNIbQ,food,3.0
UpVE2eT1a5D1-Wdqh2lu8g,food,4.5
D4a5m84qba0EoY76DS0Vog,food,4.5
uA8-q73B4ZAthbodpgzS7A,food,3.5
gTkrHYPultIsUh4Vq0G6Rw,food,4.5
LlQTLL5I5JmOV2ytoYY7wQ,food,4.5
mcV8wuBVB9-vf6x2MitJFg,food,3.5
vJkQPrTmnnOiCffLCFlWMQ,food,5.0
FEVDbUtinpMHz4A-OyY-XA,food,4.0
FI1730Xru8UcKJGhbWMBVw,food,3.0
-wML0ZngFDvxkgp_vs1ztw,food,3.5
gVTy_toTRikfAYtcuSa52Q,food,4.5
zDBhnk76rVnQTrXP1SvWoQ,food,3.5
5VyRX12KNxE9AzUqG8Cvww,food,4.0
1xIBWoyYvIOZ0ZVBLC0RDA,food,2.5
CYO437F3rwnKtaQ0VXrjqg,food,3.5
hsigJLYByo-mPVcOAlVg_A,food,4.5
vNI3wvxAIJ1UifBG28L1mg,food,4.5
orn9iwacAdtpu_jgHOwQIA,food,4.0
-ZnUgwsLuGxXQAJunysuWg,food,4.0
3Kr-THQv9fPeWuymuI6oig,food,4.5
EBpFZE3fLjcyYgzdgWyqmw,food,3.5
SSyOfUWtMDBN9klB7S9HBQ,food,3.0
afR7_qr_4mq5PsvoS8krWg,food,4.0
KT_KGNGe7h5tCfLcZ6xDGQ,food,1.5
ifqzGAhhXsJsVo8ySD7_Dw,food,4.5
Xc6Ewoca9YtVJSsCXqsuhw,food,4.0
P24OREoJdA9QQDgCimDiJA,food,4.5
TmBq8yuj5OLPyUJOPWcwMQ,food,4.0
JiKqNVi4pQQ28A8z-lMfcw,food,4.5
eEVwOVCZGRCrojNgXZupbA,food,2.5
HzHFp8sg1NNjndY7VG-zSg,food,3.5
jWtgw6TQUoHoYleBNKZqig,food,4.5
TXFAo1TYZWn_FkX7VRd5yw,food,2.5
XutrtBWrwK5wVubM-XFcQw,food,3.0
lmChTI731L11ww25p4_8og,food,4.0
yPwFq57CsfylsOeHjO9YbQ,food,3.5
YQSe4DXRNpD8TeDAPyBmBA,food,4.0
0HzldYXpGyvnrnxB2ckrHg,food,4.5
9gDMTbE5IOSFlRz-s-qK6Q,food,3.5
dfdgVVTOBOmuBZuIRBKmKw,food,4.0
oWCqSpU3mKRevO-oT6qgQQ,food,3.0
r99sWzlfjdHFL7Vc_QOUmQ,food,4.5
pWgQ9hZAzrwYIeEtcIUC_Q,food,3.5
TotWs7dCCkeyqjI7d6y-XQ,food,4.5
vvgonI3tYPX8yHMmCxV58A,food,3.0
TEafngyoRwY5G40PZhiExg,food,3.0
Gx-U7Xmvj9kDHwNa9fKrmA,food,4.0
JDd2ZOcxwR6GpVHwObwd3Q,food,4.0
fyqBTAeshP0-z1UbgwOsmw,food,4.5
ARpRP9413QSd9XDowqsWUg,food,4.5
gqzApGLRe-q0Ch1VRfaV8g,food,4.0
BUu_ChYgqFwsweP79mEqdw,food,3.5
A3x9s1A6TNToC3GLNXXWyA,food,4.0
ZttUsg0hQL0UwIYHbtwMFA,food,4.5
Uu2tpEoQB2MCJ8zyFpL8oA,food,4.0
vPjRJqTH0amkR9vXhfzMTQ,food,4.5
7X9X5CzKH3_cgfg7e0h67A,food,2.0
4hLO1HpZsx5P3UmbmewR6Q,food,4.0
vpeNJCORr1qfU3KEegO1mA,food,3.5
feoSZoGYi4H28N928mka2A,food,3.0
3lcL-3rQDGdEA7MjYyFGpA,food,3.5
6A77aonwxeWwyoLo08eeKw,food,4.0
AxmpsUHzssBGhQ44EHUY4Q,food,4.5
j6Gr9cA7ZF5cy0W2a-Xoyw,food,4.0
dwtC6L7bE-IsxqWUF116uA,food,4.0
iH8Sg2qf9_0BAGrRmFYpGQ,food,3.5
wlxhRJVuregPz5Wr2XfLsw,food,3.5
NihY4OmlJIngngRfqPbFKA,food,4.0
_iKlGOfmaffuzrobbAYAHw,food,4.0
x8RrpHPEQsfJ7Bd-WoI0Cg,food,2.0
m9HuyA41pmLgJleIByaWNw,food,4.5
78hn3xupfXpibjsWgEaMdg,food,3.0
Gf3Ex0pW0Gd8AG8H2OJzcg,food,4.0
hdbFtBcsDNrFhDmzhDOajg,food,4.0
E6rAW6iFWbDSq_KvkbrRsw,food,4.0
N1hXA607OVcfycljEHuAkg,food,5.0
Dy0Z23Zv8aPw1_AeqrXJQw,food,3.5
V5vsQy-maaMq5TyeEguekQ,food,4.0
GIeXg6FyOuX81E1nETjTvg,food,4.0
Pf9jaThGlhr7xZFI5ql0Yg,food,4.0
wv-0Mc3IaFlTeJTYowhD_A,food,3.5
fVaVoVAxIfG264zEzXUVJw,food,4.0
RSKthffA8ohaHKns1gPJ6w,food,3.0
CKs-iHkxVYvdTBdUqWbrlg,food,4.0
Uk5QKChrK-ecUoHOMOQjTQ,food,4.5
BHGTwgkqI3RoREB0sEsNeg,food,3.5
UGzU2W6fkZ8VDvuIWQ0Ltw,food,4.5
ZFM9Dvowq_VebDaGlPXc0Q,food,4.5
6BbMYFIummt7EQwM_Wfcgg,food,3.0
dk7087MAhDMjkk3Eqbilvg,food,2.0
Bwp_6hq0sBtmCUBVH4PKDw,food,3.5
xtX8mSLn-2AnenOzT3xiog,food,4.5
Jf98DE3FsMjk2iu5czWjsw,food,4.5
nEP4Mpn0xSDNL2mzFBQGEw,food,4.0
Z3OJl5qtcOL6lMV5KYwX_g,food,3.5
-Wc3JapWJZfOfk9eALd-4Q,food,1.5
yfaGPPDe88pzDzkD1lPJWg,food,3.5
Xeu-lCo5vzjjdVwZwsSVFw,food,4.0
r9DwckGtJyTXP69K6xtqww,food,4.0
0kAgkKkrS1hQUQmGz1BdJA,food,4.5
L7DdnmlnCYecrYoU_zz7wg,food,3.5
Pp0lr03mrwjV_W8T-2t8SQ,food,4.5
s5ozZnYfN16CG3fwjPV-NA,food,3.0
YEhhlvUd8_0rvCkQxzn9Hg,food,4.0
KJ0sQYXU2udn8Zdghnr01g,food,2.5
WwCWrmmWDx7lSvpvSf64bg,food,4.5
4npI8LogYp--v1g6T1p0lQ,food,4.0
UE_r6gZpKSqRlp3a2diJZA,food,3.5
i3aaYwdWnFIh8UDoqKh1DA,food,4.5
p_UcxasL465Q2Puj3FTybA,food,4.0
sjbUBMZQdpW33LikJSICZA,food,3.5
suQoJ56hoWNigaXPfPqFWQ,food,5.0
nDEcqmWiuc-6q1-XQh_kfw,food,3.0
dFuJ20aGeQ8plpTFeuivww,food,4.0
lZJpj9Ru6_VRYaRkSjpRrA,food,1.5
9YeQXoekxbFCPr8eFeTk_g,food,4.0
mBIWdR4YH7B4b6X9I-xz7Q,food,4.0
bhR2JLC7xIt4tqvTemxfMw,food,3.0
WnDu7picY0zfprrUhpjLtQ,food,4.5
NatkaQ0ZiRdjZXKDdJyBuA,food,3.0
UeQ5q5aGMIRlGWeLq0MPww,food,4.5
x48FRanLq2x9-huQAdpVgQ,food,4.0
bCSlaNyMobTNajYjnAk0xg,food,4.0
